,Text,Tags
414,"Your plan Rs 209-28D-1GB/D for Jio Number 6280368198 has expired on 22-Mar-22 06:15 Hrs. To continue enjoying Jio services, recharge immediately. To recharge, click https://www.jio.com/selfcare/recharge, Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
415,"Your MRP 61 for Jio Number 6280368198 has expired on 22-Mar-22 06:15 Hrs. To recharge, click https://www.jio.com/dl/data_voucher  Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
416,"HDFC Bank: You have successfully registered for UPI payment on Google Pay. If not you, please report immediately to your bank. Do not share your card details/OTP/ATM PIN with anyone.","['notification','transactional']"
417,Speak as if you are there. Airdopes 411 ANC is packed with ENx Tech & ANC. Coming Soon @ just Rs.1999. Get notified https://bit.ly/34VShyq  Team boAt,['promotional']
418,<#> OTP for YONO transaction in SBI is 721783. Do not share it with anyone by any means. This is confidential and to be used by you only. mMW8GBrsvJF,['authentication']
419,I'll call you right back.,['personal']
420,"Dear Customer, another user has used Your mobile device but with a different mobile number for YONO SBI registration. In case of any query, please visit branch.",['notification']
421,"Hurry! Recharge Jio no.6280368198 on PhonePe & get rewards upto Rs.500 each on first 4 recharges for self & family. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://phon.pe/jion1","['notification','transactional']"
422,Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team,['transactional']
423,"<#> Your WhatsApp Business account is being registered on a new device, Do not share this code with anyone, Your WhatsApp Business code: 553-569 rJbA/XP1K+V",['authentication']
424,657188 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED,['authentication']
425,"Dear Student, stand a chance to get a complimentary Crash Course for JEE Main May Session. Register for Aakash BYJU'S JEE Main Mock Test at byju.me/Reg-JEE",['promotional']
426,026178 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED,['authentication']
427,Your plan for Jio number 6280368198 is expiring tomorrow. Recharge IMMEDIATELY to enjoy continued services.,['promotional']
428,DO NOT SHARE: Your Google Pay OTP is 659382. Message ID: f6f01vO3FNp,['authentication']
429,"The clock is ticking! Get Rockerz 255 Neo & enjoy BEAST Mode & ASAP Charge. Bring it home @ Rs.999 Hurry Now: https://bit.ly/37MgUPl, Team boAt",['promotional']
430,And plz don't txt me ,['personal']
431,I didn't know you ,['personal']
432,And what's your name ,['personal']
433,Where did you see me ,['personal']
434,Who r u,['personal']
435,"Sry,  Who are you",['personal']
436," you for being an active user of the MyJio App. In order to enable us to provide you with the best digital experience, please share your feedback on MyJio app by clicking www.jio.com/r/IchgU7k4F . Thank you, Team Jio",['promotional']
437,"Hurry! Recharge Jio no.6280368198 on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family. Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://paytm.me/1x-a0Ed","['notification','transactional']"
438,"Dear User, Welcome to Indian Bank Mobile Banking!! Login to your IndOASIS application to explore the wide range of facilities and enjoy our exclusive benefits-Indian Bank.",['transactional']
439,Your A/c XXX1824658 is debited by Rs. 0 Bal after Debit Rs. 371.40 CR MIN BAL NOT MAINTAINED.PL MAINTAIN. CR as on:20/03/2022 11:39 -IndianBank,['transactional']
440,Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team,"['notification','transactional']"
441,"For any assistance on Vi, reach us via: 1)Vi App: bit.ly/GetVIApp4 2)WhatsApp: https://wa.me/message/VNHV5CJXSY6WD1 & say Hi 3)Vi website: www.myvi.in 4)Dial 199. If not happy with our resolution, you can contact appellate at 198.",['promotional']
442,"You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.",['transactional']
443,Dear sanju. You have successfully registered your PhonePe account on this device.,['notification']
444,24160 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. XC1xEZ+TDtj,['authentication']
445,"https://amazon.in/a/c/r/gzilIO7UcI34CfCmjm5EAt10Y  Amazon: Sign-in attempt from CH, IN. Tap link to respond",['promotional']
446,<#> Use OTP 535538 to login to your account on Flash. Message ID: 8G9OmZpYn7N,['authentication']
447,"Late EMI payments can lead to your credit score getting affected. You'll also need to pay extra charges. Don't wait, pay your Money View EMI now!","['notification','transactional']"
448,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 09-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange","['notification','transactional']"
449,"Dear SBI Customer, Rs.3000 withdrawn at HDF ATM P3DCCH33 from A/cX2977 on 25Oct21 Transaction Number 129813016307. Available Balance Rs.71. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Download YONO SBI. Use SBI ATMs.","['notification','transactional']"
450,Short on cash? Apply with Upwards for Rs 300000 lakh - Min documentation and quick approval at lowest interest rate https://upwrds.in/231wl9ybQdb,"['promotional','transactional']"
451,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 02-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange","['notification','transactional']"
452,You only need a mobile phone and you can easily earn {1000-10000} Rs per day. Please click the whats-app link to contact us: wa.me/919198875638,['promotional']
453,"Do you want to earn 3000 rupees a day? Register now and get 2000Rs cash advance and start making money, click the link to download: wa.me/919831126182",['promotional']
454,"Bigger Savings assured with 10,000+ offers on Cards + Loans + EasyEMI. What's more? Up to 10X Reward Points / 5% CashBack via SmartBuy on Flipkart and Amazon. Keep your Aadhaar card handy & open your HDFC Bank Savings A/C right now: hdfcbk.io/a/aggER9e",['promotional']
455,"Dear 7973XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C",['promotional']
456,KAPSONS  is hiring for the jobs for salary upto  Rs. 25000 . Be the first to apply!  https://l.apna.co/x7hf7QJWTcb,['promotional']
457,"Rs. 25,250, Rs. 25,250 , Rs. 25,250! Claim your reward money now on 1st add cash. https://bit.ly/2S4ZGoy",['promotional']
458,Congrats! Check instant credit eligibility upto Rs 30000/- with PAN Number No paperwork! 100% secure credit with Kissht Click: lnkt.in/u/x0JrvcIVT,['promotional']
459,"Dear Customer, We recommend a new lender for you. Please apply on Fairmoney. Get Upto Rs. 50000 Loan Amount. Start Now tltx.in/bAPly -CreditHaat",['promotional']
460,"Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click http://nc7.in/jYwubw here PSB","['promotional','transactional']"
461,19695 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone.,['authentication']
462,"Dear Customer, +918708754713 is now available to take calls.",['notification']
463,"Rs100.0 debited@SBI UPI frm A/cX2977 on 22Oct21 RefNo 129535840206. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI","['notification','transactional']"
464,"5PAISA CAPITAL at EOD 04/09/2021 reported your Fund bal Rs 0.000 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE","['notification','transactional']"
465,Get personal loan starting as upto Rs 2.5 lakh. Disbursal in just 48 hrs. Low EMI. Paperless process. Apply now https://upwrds.in/231wl9ybQdb .,['promotional']
466,Hi! You are Pre-Qualified for a loan of Rs 5 Lacs from IIFL. Interest rates from 9.99%. T&C apply. Visit: http://bit.ly/2WlveJ2,['promotional']
467,Don't Miss Out the Karva Chauth Special Offers on Amartex! Best deals on Grocery & Household Items. Click here: https://bit.ly/amartexfamilymartapp T&C* Apply,['promotional']
468,"Company name - Pidge, Office address : SCO 192/195, 1st floor, sector 16 ,Panchkula, Cont - 7986344874, Mrng - 10.00 Clock, Interview on 23 date",['notification']
469,"Dear sir, we are hiring a team, you can work from home, daily salary: 8000 rupees, Accept Jobs on whats: wa.me/919957460204 SRNSHA",['promotional']
470,You got 30% OFF + Rs.50 instant cash to win an XUV 700 + Rs.10 Lakh in the Rs.75 Lakh MEGA League for IND vs PAK on Howzat. Join before the offer expires: weurl.co/ciTlAg,['promotional']
471,Time to invest in Bitcoin! Choose the trusted CoinDCX GO app! Free Bitcoin worth Rs.100. Use code: SPIN100 Download Now: b6g.in/s/Pga0iqTXEI,['promotional']
472,"Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click rml.lu/2fbZSV here PSB",['promotional']
473,Congrats! Check instant credit eligibility upto Rs 30000/- with PAN Number No paperwork! 100% secure credit with Kissht Click: lnkt.in/u/R0mWLE6N8,['promotional']
474,"Dear I am an project manager, we are hiring a team, you can work from home, daily salary: 900, Accept Jobs on whatsapp wa.me/+918697182538 THANKS SANKALP",['promotional']
475,Congrats! Check instant eligibility for up to Rs 300000 lakhs loan. Repay in easy EMIs. Min Docs required. Apply here https://upwrds.in/231wl9ybQdb Upwards,['promotional']
476,Need Immediate Financial Help Upto Rs 300000 Lakh? Apply for credit from Upwards. Click here https://upwrds.in/231wl9ybQdb,['promotional']
477,Unlock free Rs. 20 cashback on mobile recharge daily by accepting payments from Amazon customers. Valid till 19th Oct.TnC Apply. Click: https://amz.run/4xut (GIGIND),['promotional']
478,"Dear parents ,(KISHORE)Part/Full-time Associates,I'm looking for an agent. Daily salary: 3000-15000 rupees contact: wa.me/919910392280",['promotional']
479,"Dear 79730457XX, Diwali Finale2 on Junglee Rummy! First Prize: 10Lacs Win Now - http://1kx.in/rUWkrb",['promotional']
480,OnGrid verifier will visit for address verification for PharmEasy - Swifto - Delhi. Don't give money or send photos. Mail to feedback@ongrid.in for complaints.,['notification']
481,Unlock free Rs. 20 cashback on mobile recharge daily by accepting payments from Amazon customers. Valid till 19th Oct.TnC Apply. Click: https://amz.run/4xut (GIGIND),['promotional']
482,You are eligible for 1Cr Term Life Cover. Telemedical available. Also get online discount of upto 10%*. Click here rml.lu/Vyf1DV PSB,['promotional']
483,"Your Personal loan offer is waiting for you. Apply now and get disbursal within 48 hours, starting @ 10.25%.Click https://infn.in/hSu8P here PSB",['promotional']
484,"Dear DEVWART, we understand that the current situation of COVID19 continues. Please maintain sufficient balance in bank a/c to pay EMI of Rs 2031. for your Home Credit Loan 4003226505. For any help, use Mobile app bit.ly/2GOaDjx Stay Home, Stay Safe!","['notification','transactional']"
485,Ranjit Dhanas:+919876948959,['personal']
486,"Cancelled: Sorry, Craft World Back Cover... with order ID OD123018001201021000 has been cancelled as it could not be delivered even after multiple attempts. Please check your email for more details.",['promotional']
487,"Ecom Express Executive 08046809000 PIN 95734 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 669228","['notification','transactional']"
488,Want funds up to Rs 300000 Lakhs as soon as tomorrow ? Apply for a personal loan with Upwards ! https://upwrds.in/231wl9ybQdb,"['notification','transactional']"
489,Don't run out by month-end expenses. Apply for a loan of Rs 300000 lakh at Upwards for a 24-48 hour disbursal https://upwrds.in/231wl9ybQdb .,"['notification','transactional']"
490,Dlocal is requesting payment of Rs.79. Pay from your Bank Account linked on Paytm App now http://m.p-y.tm/UPIpas :PPBL,"['notification','transactional']"
491,"86427 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. , Team PhonePe",['authentication']
492,"Dear DEVWART, EMI of Rs 1841. for your Home Credit Loan 4104901255 is due on 17-10-21. Please maintain sufficient balance in your bank account to be eligible for future offers. You can chat with us at 1kx.in/rDoIBc","['notification','transactional']"
493,"Dear customer, transaction number 128504367547 for Rs16.00 by SBI Debit Card X6613 at 00218923 on 12Oct21 at 10:16:41. If not done forward this SMS to 9223008333 or call 18001111109/9449112211 to block card","['notification','transactional']"
494,DO NOT share OTP with anyone. OTP for linking your Paytm account to Coda Payme.. is 940966 Not You? Report https://ap.p-y.tm/5k8u1M,"['authentication','transactional']"
495,"670716 is your OTP to access DigiLocker. OTP is confidential and valid for 10 minutes. For security reasons, DO NOT share this OTP with anyone.",['authentication']
496,"Bank transfer of Rs 175.00 to your a/c **2977, initiated on 12 OCT has been credited, with ref PYTM212854633171.Visit pytm.biz/Settlement. :Paytm","['notification','transactional']"
497,"Settlement of Rs 175.00, processed by Paytm on 12 OCT, is pending at your STATE BANK OF INDIA. Your money is safe and will settle in 3-5 business days.","['notification','transactional']"
